1987,sri bhagya grand
1988,cafe arabica
1994,drunken monkey
1995,marwa restaurant
1996,chow san
2000,guru garden
2001,guru paradise
2002,status
2003,athithi
2013,zhangs classic
2017,coastal inn
2022,lalchees rasoi
2025,aramane restaurant
2028,tandoor hut
2030,zaika take away
2041,the curry hut plus
2042,chai point
2046,upahara bhavan
2047,wangs kitchen
2048,vasudev adigas
2050,ambara gardenia
2052,krishna kuteera
2054,california burrito
2056,mcdonalds
2057,kanteen the eatery
2058,punjabi nawabi
2060,taco bell
2061,purani dilli by anand sweets
2063,shettys kitchen
2064,dominos pizza
2065,polar bear
2066,cravings
2069,burger king
2071,kfc
2072,ingu tengu
2073,world on a swirl
2075,green onion
2077,punjabi corner
2083,cravy wings
2085,garma garam
2086,oottupura family restaurant
2091,pot biryani
2092,subway
2096,shuddh desi khana
2099,hunger bee
2113,just shawarma
2114,faasos
2116,tiwaris
2120,idly pidly
2121,pizza hut
2123,bangaliana
2124,ishta cafe
2125,brews n bites
2127,mothers rasoi
2130,smoke  the sizzler house
2132,new royal treat
2136,panchami garden
2147,shiv sagar
2163,bangalir rannaghar
2172, aradhana
2211,chefeana
2220,hind ka chulah
2222,paratha junction
2232,intalia
2234,nellore bhojanam
2239,brahma brews
2240,levitate brewery and kitchen
2241,hakuna matata
2242,barbeque nation
2243,sattvam
2244,brewsky
2245,three dots  a dash
2246,hunger camp
2247,kesariya
2248,th main
2249, wall street
2250,le arabia
2251,zaitoon
2252,checkpost
2253,crumb together
2254,manis dum biryani
2255,the coastal crew by fujian on th
2256,two friends cauldron
2257,bottle breacher
2258,nourich
2259,tandoor and spice
2260,watsons
2262,the chervil
2264,casa piccosa
2265,mango tree the beer garden
2266,caffe pascucci
2267,nandhini paradise
2268,oye amritsar
2269,machali port
2270,melt  eden park
2271,vaathsalya millet cafe
2272,oogway express
2273,zhangs  chinese restaurant
2274,the egg factory
2275,coastal mama
2276,parkview
2277,kakalkai ruchi
2278,waah biryani
2279,danapani
2280,inchara
2281,kabab mehal
2282,adithya
2283,mudpipe cafe
2284,pallavi north indian veg restaurant
2287,tab  take a break
2288,chatori gali
2292,onesta
2293,royal chef naati oota
2294,white horse
2295,spice code
2296,coconut grove
2297,cafe potpourri
2298,flow  terrace bar  grill
2300,funky punjab
2301,vinaya coffee moments
2304,the onyx  the hhi select bengaluru
2307,spice up
2311,zeeshan
2315,cuppa
2317,mast kalandar
2319,new prashanth 
2320,deccan spice
2323,andhra grills
2328,petoo
2329,chung wah opus
2337,skytouch le cafe
2339,grills  rolls
2342,chaitanya cafe
2345,sree krishna kafe
2346,pizza stop
2347,donne biriyani house
2350,calvins
2391,five star chicken
2393,bangalore box
2394,gud dhani
2396,bathinda junction
2397,new kabab plaza
2398,hiyar majhe kolkata
2399,sankranthi veg restaurant
2401,swad restaurant
2402,litti twist
2404,kalingas
2407,gorbandh
2411,nanna munna paratha house
2417,dilish kitchens
2419,baba ka dhaba
2437,desi wok
2438,namana garden
2445,mahesh friends food center
2459,amontron
2460,sri lakshmi dhaba
2462,levitate brewery and kitchen
2463,brahma brews
2464,deja vu resto bar
2465,chavadi
2466,tgi fridays
2467,simply indian
2469,hakuna matata
2470,brewsky
2471, wall street
2472,crumb together
2473,bottle breacher
2474,watsons
2475,casa piccosa
2476,coconut grove
2479,bangalore box
2480,subz
2481,fusion theory
2482,grand village
2483,timepass dinner
2485,
2486,chutney chang
2487,empire restaurant
2488,jalsa
2490,san churro cafe
2491,tree top
2492,samskruti  sanman gardenia
2493,the sofraah kebabs  kurries  eden park restaurants
2494,the yellow chilli
2495,tea villa cafe
2496,cafe cosy
2497,onesta
2498,steaming mugs
2499,srinathjis cafe
2500,redberrys
2501,cafe aira
2502,cafe mondo
2503,s games cafe
2505,go native
2506,alchemy coffee roasters
2507,rooftop cafe
2508,enerjuvate studio  cafe
2510,the caramelts cafe
2511,slimsins cafe
2512,cafe ajfan
2513,cafe shuffle
2514,krazzy folds
2515,penthouse cafe
2516,the blue wagon  kitchen
2517,smacznego
2518,the airos
2520,san churro cafe
2521,cafe vivacity
2524,kirthis biryani
2525,la grande cafe
2527,th tea block
2528,grazers
2529,cuppa
2531,brews n bites
2534,java city
2540,people tree cafe
2543,freshmenu
2545,leon grill
2546,dr bubbles
2547,empire restaurant
2548,anna kuteera
2549,energy addaa
2550,dev sagar  food street
2551,kfc
2552,bengaluru coffee house
2553,shanmukha
2554,bhukkhad baba
2556,house of kebabs
2557,subway
2560,smokeapot
2561,chaatimes
2562,wamama
2563,shanthi sagar
2568,smacznego
2569,kabab magic
2570,lassi corner
2571,the biriyani pedia
2572,paratha junction
2573,sl vadapav
2574,adithya
2575,paradise
2576,biryanis and more
2577,wazirs
2578,krispy kreme
2582,roti ghar
2584,onesta
2586,keventers
2587,polar bear
2588,behrouz biryani
2590,puliyogare point
2591,kedias fun food
2592,sri udupi food hub
2594,donne biriyani house
2596,dadis dum biryani
2597,pizza hut
2599,meghana foods
2601,ovenstory pizza
2602,chicken county grand
2604,prasiddhi food corner
2606,chai point
2607,twiststick house
2609,wahab
2610,faasos
2611,grazers
2612,szechuan dragon
2613,patio 
2614,janahaar
2615,juicy momos
2616,gama gama
2617,upahara darshini
2618,bangalore agarwal bhavan
2620,slv corner restaurant
2621,tummy fuel
2622,xo belgian waffle
2623,kanti sweets
2624,firangi bake
2625,vinnys
2626,pani kum chai
2627,mini punjabi dhaba
2628,matru sagar
2629,stories
2632,andhra ruchulu
2635,goli vada pav no 
2636,savoury  sea shell restaurant
2637,rajanna military 
2638,rustic stove
2644,protein grillhouse
2645,pizza mane
2647,sandwichwallas
2648,old mumbai ice cream
2649,shakes theory
2650,punjabi by nature 
2651,peace restaurant
2652,bhojohori manna
2653,pin me down
2654,swathi deluxe restaurant
2656,bikaner jn
2661,cakewala
2662,the belgian waffle co
2663,mystique palate
2667,cool corner
2668,wataburger
2670,roll over
2679,vakulaa veg restaurant
2682,mcdonalds
2683,malabar bay
2685,eurasia pasta and barbeque by little italy
2690,canton
2691,pure  natural
2692,stoned monkey
2693,cravy wings
2696,frozen bottle
2699,pancuzzi
2706,khan saheb grills and rolls
2707,desi vdesi
2708,bhavani chats n juice
2710,chumma delicious
2711,lit gastro pub
2712,catchupino
2713,bake addiction
2715,go native
2716,rooftop cafe
2717,san churro cafe
2719,sukh sagar
2721,steaming mugs
2723,bakers town
2726,dominos pizza
2729,amande patisserie
2732,ice cream works
2734,sandwich mamas and frozen monster
2735,sreeraj lassi bar
2736,mangalore pearl
2737,rajathadri food fort
2738,penthouse cafe
2740,rahhams
2746,magic meals
2747,cafe shuffle
2748,tandoori knight
2751,bubblewrap waffle co
2752,waffle stories
2753,grillopia
2754,cross road cafe
2756,pizza stop
2762,swadesh tadka
2764,the chocolate room
2765,navami
2766,sri guru kottureshwara davangere benne dosa
2767,ibaco
2768,toscano
2771,hatti kaapi
2773,the pizzeria
2775,little cafe
2777,salut
2780,thyme  whisk
2782,shake it off
2784,cafe ajfan
2786,curry leaves
2788,caneola
2789,ruchis point
2790,mudpipe cafe
2792,chai kraft
2793,vietnamese kitchen
2794,udupi grand
2795,the krishna grand xpress
2796,city durbar
2797,world of waffles
2800,ragoos
2805,ab veg  adyar ananda bhavan
2808,kirthis biryani
2809,indori chatorey
2810,brew meister
2812,thamboola
2817,cafe mondo
2818,mockaholic restro beer cafe
2820,ugadi
2821, spice
2823,waffleago go
2824,mug n bean
2826,my tea house
2830,pappu da dhaba
2836,pop hop
2838,chung wah
2844, pizzeria
2846,the airos
2848,woodys
2849,sea spice by  star
2850,rasoi
2852,maiyas
2855,hari super sandwich
2856,gokul veg
2860,prems graama bhojanam
2864,cafe vivacity
2866,shyvan restaurant
2868,mecaf family restaurant
2869,by  coffee
2870,chocoberry
2871,java city
2875,euki
2880,kalpavriksha upahara
2881,churchills
2882,bunts biriyani palace
2890,new royal treat
2891,new punjabi 
2892,baisakhi
2894,the blue wagon  kitchen
2895,biriyani mane
2897,willys top cafe
2898,srinathjis cafe
2899,new prashanth 
2900,tiwaris
2902,srikrishna bhavan
2903,de thaali
2904,ice land
2907,d view cafe
2908,the trundle
2909,rajdhani thali restaurant
2910,kadala tarangaa
2914,tree top
2915,cafe aira
2918,karma kaapi
2920,the krishna grand
2922,anand sweets and savouries
2924,green gardenia
2925,krazzy folds
2928,rajvardhan foods
2929,new prashanth 
2931,timepass dinner
2932,anirams
2934,the chaat shop
2937,crafted plate
2938,gufha  the president 
2940,desi rasoi
2942,red onion
2943,spice elephant
2944,baba chatkora
2945,eat repeat
2949,chulha chauki da dhaba
2950,dal tadkaa
2951,rs shiv sagar
2952,mainland china
2953,food springs
2955,the jade kitchen
2956,kamat minerva
2959,kollapuris
2960,davangere benna dose 
2961,s games cafe
